facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
167771-5,Prison Health Post,Ghanzi,NA,Health Post,-21.700763,21.645431,2040,2690
223705-5,Dilolwe Clinic,Kanye,NA,Clinic,-24.972394,25.351259,22559,34482
608860-3,Magotlhwane Health Post,Moshupa,NA,Health Post,-24.999179,25.590513,3955,11899
518039-3,Mafhikana Clinic,Kanye,NA,Clinic,-24.991023,25.357684,20825,34049
433538-6,Dagwi Health Post,Tutume,NA,Health Post,-20.222629,27.259789,1274,3156
697341-6,Sebego Clinic,Kanye,NA,Clinic,-24.996193,25.344653,22881,34058
869718-7,Kgwatlheng Clinic,Kanye,NA,Clinic,-24.976266,25.320887,24202,34466
747272-3,Lekgolobotlo Health Post,Moshupa,NA,Health Post,-24.907735,25.629941,1700,11419
253548-2,Pitseng Clinic,Moshupa,NA,Clinic,-24.692315,25.039562,294,868
576287-7,Joosub & Aysha Dada Clinic,Kanye,NA,Clinic,-24.956937,25.327086,21227,34758
595918-4,Ebrahim & Marriam Dada Clinic,Kanye,NA,Clinic,-24.953202,25.302074,15829,33669
795021-5,Lotlhakane East  Clinic,Kanye,NA,Clinic with Maternity,-25.082399,25.453414,1587,4636
843198-3,Maunatlala Clinic,Palapye,NA,Clinic,-22.590725,27.629561,4276,6836
194690-4,Diabo Health Post,Kanye,NA,Health Post,-25.199215,25.365009,1333,4435
921292-9,Nkoyaphiri Clinic,Kweneng East,NA,Clinic,-24.610801,25.85389,54520,164144
521057-0,Weighbridge Clinic,Chobe,NA,Clinic,-17.821451,25.203709,3187,6834
709838-7,Parakarungu Clinic,Chobe,NA,Clinic,-18.037566,24.317516,298,725
261525-0,Gabane Health Post,Kweneng East,NA,Health Post,-24.66406,25.78357,9828,49704
388278-4,Metsimotlhabe Clinic,Kweneng East,NA,Clinic,-24.5438,25.7969,27408,74822
517668-0,Gabane  Clinic,Kweneng East,NA,Clinic,-24.6782643,25.7829816,9507,44048
914848-7,Mahlaku Lekganyane Clinic,Kweneng East,NA,Clinic,-24.5639,25.8323,51535,112567
785970-5,Satau Health Post,Chobe,NA,Health Post,-18.012832,24.404994,333,835
773237-3,Lesoma Health Post,Chobe,NA,Health Post,-19.90456,23.225657000000002,234,825
947960-1,Plateau Clinic,Chobe,NA,Clinic,-17.799631,25.160724,3070,5395
513809-4,Mabele Health Post,Chobe,NA,Health Post,-17.987152,24.646563,754,1601
945939-7,Lenyanti BDF Health Post,Chobe,NA,Health Post,-18.295082,23.908852,130,344
951847-3,Ikongwe Health Post,Mahalapye,NA,Health Post,-23.138034,26.424342,825,2617
912739-0,Kodibeleng Health Post,Mahalapye,NA,Health Post,-23.124915,26.196235,926,2415
700560-6,JEMIMA MEDICAL CENTRE,Greater Gaborone,NA,Individual practitioner,-21.3352448,25.3493248,7884,12908
547563-7,Poloka Health Post,Mahalapye,NA,Health Post,-23.596934,26.284047,572,1675
276326-6,Ramotlabaki Health Post,Kgatleng,NA,Health Post,-23.851629,26.924512,716,1542
240141-2,STARPOLY HEALTH CLINIC,Greater Gaborone,NA,Individual practitioner,-24.62113,25.86559,57432,173290
996429-7,Mokgenene Health Post,Mahalapye,NA,Health Post,-23.540917,26.024517,821,2588
404229-7,YUNGI MEDICAL CENTRE,Tutume,NA,Individual practitioner,-20.4903807,27.0400738,11082,15448
321664-5,Kgomokasitwa Health Post,Moshupa,NA,Health Post,-25.09235,25.629302,2358,16432
702756-8,Lotlhakane West Clinic,Moshupa,NA,Clinic,-24.812298,25.312161,837,7017
171223-1,Ntlhantlhe Clinic,Moshupa,NA,Clinic,-24.963807,25.595767,5222,12240
599426-4,Mogome Health Post,Palapye,NA,Clinic,-22.782411,26.895607,616,2396
199216-3,Mokgware Health Post,Palapye,NA,Clinic,-22.772657,26.794488,512,1461
982082-0,Ranaka Clinic,Moshupa,NA,Clinic,-24.911159,25.462038,2671,7184
300716-8,Seherelela Health Post,Moshupa,NA,Health Post,-24.882436,24.900224,173,490
229763-8,Molepolole Prison,Kweneng East,NA,Clinic,-24.389848,25.478657,9468,45610
965687-7,Mogonye Health Post,Moshupa,NA,Health Post,-24.824732,25.708556,2504,9543
632746-4,Sehithwa Clinic,Ngami,NA,Clinic with Maternity,-20.481653,22.696791,1536,2765
758776-9,Makalamabedi Clinic,Ngami,NA,Clinic with Maternity,-20.328646,23.879002,1771,2905
789739-0,Kareng Clinic,Ngami,NA,Clinic,-20.625598,22.330386,172,414
586770-0,Ralekgetho Health Post,Moshupa,NA,Health Post,-24.664949,25.165469,710,1860
419322-3,BAC Clinic,Greater Gaborone,NA,Clinic,-24.68,25.92,50650,140480
141441-6,Vaalhoek Health Post,Kgalagadi south,NA,Health Post,-26.867508,20.708833,181,343
221016-9,Digawana Clinic,Lobatse,NA,Clinic with Maternity,-25.3456108,25.5635218,4775,15799
348593-5,Mogojogojo Health Post,Lobatse,NA,Health Post,-25.314042,25.532544,3403,12620
793680-0,Lesole Clinic,Phikwe,NA,Clinic,-21.969888,27.872356,37685,53821
647844-0,Manga Clinic,Phikwe,NA,Clinic,-21.875879,27.73784,5137,7043
264929-1,Damochujenaa Health Post,Phikwe,NA,Health Post,-21.842412,27.55636,163,692
947346-3,Tshokwe Health Post,Phikwe,NA,Health Post,-21.741557,28.114863,381,994
740183-9,Sefhophe Clinic,Phikwe,NA,Clinic with Maternity,-22.181214,27.962477,2806,4091
706329-0,Leetile Health Post,Mahalapye,NA,Health Post,-23.107598,26.808212,13756,20748
972228-1,Airstrip Clinic,Mahalapye,NA,Clinic,-23.115351,26.824311,15920,20779
512171-0,Madisakwane Health Post,Greater Francistown,NA,Health Post,-21.448829,27.476809,8391,16905
428165-5,Mookane Clinic,Mahalapye,NA,Clinic with Maternity,-23.68949,26.660317,894,1981
719032-5,Madiba Health Post,Mahalapye,NA,Health Post,-23.081726,26.818272,10755,20489
953071-8,St Conrads Clinic,South East,NA,Clinic,-24.866896,25.871528,22380,32845
796866-2,Mowana Health Post,North East,NA,Health Post,-20.80149,27.621247,2395,7598
419499-9,Botshelo Clinic,Greater Francistown,NA,Clinic,-21.144383,27.500186,72810,123979
288380-9,Sefhare Primary Hospital,Mahalapye,NA,Primary Hospital,-23.022013,27.514659,5306,9022
561274-2,Moshupa Council Clinic,Moshupa,NA,Clinic with Maternity,-24.762834,25.409989,13246,18821
360176-2,Masukwane Health Post,North East,NA,Health Post,-20.59017,27.548037,876,4781
134420-9,Ngwapa Health Post,Mahalapye,NA,Health Post,-23.010358,27.752352,1131,2351
297825-2,Shakwe Health Post,Mahalapye,NA,Health Post,-23.10539,27.151899,698,1808
867922-7,Machaneng Clinic,Mahalapye,NA,Clinic with Maternity,-23.181384,27.488793,1440,2869
180732-0,Mmaphashalala Health Post,Mahalapye,NA,Health Post,-23.649367,26.824376,584,1668
160838-9,Mokobeng Health Post,Mahalapye,NA,Health Post,-22.999808,27.669477,1086,3689
659894-0,Mokoswane Health Post,Mahalapye,NA,Health Post,-23.31232,26.992475,673,1625
609667-1,Ramokgonami Clinic,Mahalapye,NA,Clinic with Maternity,-22.864674,27.420797,2425,5626
785760-0,Makwate Health post,Mahalapye,NA,Health Post,-23.295693,27.280302,1045,2021
613622-0,Moshopha Health Post,Mahalapye,NA,Health Post,-22.94641,27.375843,870,3102
458120-3,Mhalapitsa Health Post,Mahalapye,NA,Health Post,-22.794766,27.232004,1521,3946
147856-9,Maape Health Post,Mahalapye,NA,Health Post,-22.854492,27.296614,628,2668
335661-5,Chadibe Clinic,Mahalapye,NA,Clinic,-23.049323,27.579946,3217,9060
806776-1,Pilikwe Clinic,Mahalapye,NA,Clinic with Maternity,-22.798465,27.196662,1616,3540
358097-4,Khawa Health Post,Kgalagadi south,NA,Health Post,-26.280843,21.367022,171,410
393559-0,Maun General Clinic,Ngami,NA,Clinic,-20.00635,23.414309,14617,22757
798235-8,Mathangwane Clinic,Greater Francistown,NA,Clinic with Maternity,-20.995457,27.336824,5251,9994
608423-0,Bodibeng Health Post,Ngami,NA,Health Post,-20.626929,22.601907,312,1162
490782-0,Makakung Health Post,Ngami,NA,Health Post,-20.381941,22.335109,122,338
838744-1,Semboyo Health Post,Ngami,NA,Health Post,-20.311006,22.452475,155,422
478048-2,Phuduhudu Health Post,Ngami,NA,Health Post,-20.195393,24.537633,286,737
786771-6,Somelo Health Post,Ngami,NA,Health Post,-20.427358,23.329109,99,335
947726-6,Shashe Health Post,Ngami,NA,Health Post,-19.995706,23.396294,11842,22056
991577-8,Matsaudi Health Post,Ngami,NA,Health Post,-19.845124,23.590579,614,2172
146444-5,Komana Health Post,Ngami,NA,Health Post,-20.196099,23.231239,347,943
994083-4,Toteng Health Post,Ngami,NA,Health Post,-20.360408,22.956356,1037,2401
804642-7,Sankoyo Health Post,Ngami,NA,Health Post,-19.429093,23.872631,329,909
192441-4,Moremi Health Post,Palapye,NA,Clinic,-22.573828,27.447234,462,1365
210542-7,Seolwane Health Post,Palapye,NA,Clinic,-22.656418,27.690122,1382,6276
176459-6,Boseja Clinic,Ngami,NA,Clinic,-19.999571,23.435189,15326,23912
438206-5,Letsholathebe II Memorial District Hospital,Ngami,NA,District Hospital,-19.986953,23.463493,11352,24508
263484-8,Manaledi Health Post,Palapye,NA,Clinic,-22.714406,27.478306,733,3901
889396-8,Malaka Health Post,Palapye,NA,Clinic,-22.613322,27.333195,617,1842
1078910-5,Lesenepole(Matolwane) Health Post,Palapye,NA,Clinic,-22.520042,27.538443,676,2141
154328-9,Lecheng Clinic,Palapye,NA,Clinic,-22.669727,27.228101,2770,5637
741052-5,Radisele Clinic,Palapye,NA,Clinic,-22.801529,27.003262,1875,3620
193948-7,Lerala Clinic,Palapye,NA,Clinic,-22.792373,27.762761,1807,3750
123758-5,Gootau Health Post,Palapye,NA,Clinic,-22.726352,27.423862,1188,3511
172273-5,Matlhakola Health Post,Palapye,NA,Clinic,-22.718819,27.31105,1244,3916
891412-9,Mokungwane Health Post,Palapye,NA,Clinic,-22.706446,27.278069,1340,5571
473400-0,Goosekgweng Health Post,Palapye,NA,Clinic,-22.726082,27.391229,1182,3716
305466-5,Ratholo Health Post,Palapye,NA,Clinic,-22.722102,27.576733,2220,4812
658384-3,Dukwi Clinic,Tutume,NA,Clinic,-20.580868,26.497382,2129,3529
620832-6,Extention 3 Clinic,Palapye,NA,Clinic,-22.532357,27.124239,13761,21276
832743-9,Matsitama Health Post,Tutume,NA,Health Post,-21.025988,26.68914,1194,2605
332865-5,Kediretswe Clinic,Palapye,NA,Clinic,-22.542916,27.101873,15350,22325
451025-1,Khurumela Clinic,Palapye,NA,Clinic,-22.568969,27.091306,11791,23031
921369-5,Topisi Health Post,Palapye,NA,Clinic,-22.419484,27.400149,519,1430
708962-6,Diphuduhudu Health Post,Kweneng West,NA,Health Post,-23.675964,25.309865,1486,3763
678593-5,Ncojane Clinic,Charleshill,NA,Clinic with Maternity,-23.13832084648176,20.284503468747335,255,584
470942-4,Thini Clinic,Tutume,NA,Clinic,-20.500726,26.999237,6469,14718
761470-4,Selolwane Health Post,Tutume,NA,Health Post,-20.478024,27.005486,6832,14590
943097-6,Lesilakgokong,Kweneng East,NA,Health Post,-24.55399,25.37277,253,1016
840134-1,Moshana Health Post,Kanye,NA,Health Post,-24.906531,25.236704,2363,9480
250219-3,Papatlo Health Post,Goodhope,NA,Health Post,-25.64707,25.503,3610,10768
686152-0,Goshwe Health Post,Tutume,NA,Health Post,-20.508381,27.198227,1182,3333
308621-2,Matobo Health Post,Tutume,NA,Health Post,-20.560301,27.117156,2050,9759
375908-1,Tswaanyaneng Health Post,Goodhope,NA,Health Post,-25.533428,25.319415,2456,10327
676905-3,Phihetswane Health Post,Goodhope,NA,Health Post,-25.691355,25.424644,2349,6733
585584-6,Sheleketla Clinic,Mahalapye,NA,Clinic,-23.052126,26.492512,7045,10445
117734-4,Kokong Clinic,Mabutsane,NA,Clinic,-24.344894,23.118357,400,637
584792-6,Magoriapitse Health Post,Goodhope,NA,Health Post,-25.446017,25.038292,559,2311
449269-0,Tlhareseleele Health Post,Goodhope,NA,Health Post,-25.47016,25.616918,13150,20872
420871-6,Mokhomma Health Post,Jwaneng,NA,Health Post,-24.771376,24.598587,169,596
553760-0,Boipelego Clinic,Serowe,NA,Clinic with Maternity,-22.428693,26.697899,11646,22284
766569-8,Gweta Primary Hospital,Tutume,NA,Primary Hospital,-20.208713,25.246666,1867,2932
460350-2,Kalfontein Clinic,Charleshill,NA,Clinic with Maternity,-22.15372561471685,20.8665098851988,356,768
758579-7,Deborah Retief Memorial Hospital,Kgatleng,NA,District Hospital,-24.383375,26.146938,21859,41662
360478-2,Sese Clinic,Jwaneng,NA,Clinic,-24.658347,24.805466,1472,12428
806153-3,Selokolela Health Post,Kanye,NA,Health Post,-24.948822,25.110493,625,1818
377840-4,Lorolwane Health Post,Kanye,NA,Health Post,-25.320503,24.478924,550,1477
373679-0,Mogoditshane Clinic,Kweneng East,NA,Clinic,-24.626239,25.872511,59694,176360
977333-4,Shashe Mooke Health Post,Greater Francistown,NA,Health Post,-21.189159,27.384354,1209,16118
792566-2,Shashe Station Health Post,Greater Francistown,NA,Health Post,-21.390487,27.446741,9780,17802
176666-6,Mandunyane Health Post,Greater Francistown,NA,Health Post,-21.382296,27.416952,7272,16515
802273-3,Mabesekwa Health Post,Greater Francistown,NA,Health Post,-21.30778,26.880524,440,1223
611993-7,Area S Health Post,Greater Francistown,NA,Health Post,-21.156493,27.497482,82410,124564
713823-3,Area L Health Post,Greater Francistown,NA,Health Post,-21.160365,27.517292,92708,124629
812755-7,Bamalete Luthren Hospital,South East,NA,District Hospital,-24.5222,25.5248,334,1522
215930-9,Donga Clinic,Greater Francistown,NA,Clinic with Maternity,-21.172334,27.54409,69788,123918
300052-8,Thankane Health Post,Jwaneng,NA,Health Post,-24.913725,24.22841,90,237
237486-6,Pallaroad Health Post,Mahalapye,NA,Health Post,-23.406452,26.695273,1924,3606
322012-6,Mowana Health Post,Mahalapye,NA,Health Post,-23.140048,26.815761,11466,20671
918847-5,DITALALA CLINIC,NA,NA,Individual practitioner,-21.26449308,27.48080257,4080,44189
846914-0,DR K TRAVEL CLINIC,Greater Gaborone,NA,Individual practitioner,-24.64268172,25.92087777,65707,175088
179797-6,MOULICK'S FAMILY CARE,Kweneng East,NA,Individual practitioner,-24.65792,25.8965504,64104,165520
262687-7,Matlhako Health Post,Mahalapye,NA,Health Post,-23.113635,27.566207,1345,6437
628767-6,Kgoro Health Post,Goodhope,NA,Health Post,-25.445263,25.483246,5653,22223
332304-5,Moralane Heath Post,Mahalapye,NA,Health Post,-22.950175,26.235401,513,1688
965601-8,Mokatako Health Post,Goodhope,NA,Health Post,-25.758279,25.219306,801,1901
120761-2,Sheepfarm Health Post,Goodhope,NA,Health Post,-25.54223,25.49369,2381,17387
640687-0,Moshupa SDA Clinic,Moshupa,NA,Clinic with Maternity,-24.790637,25.417258,14421,19445
306646-1,Diloro Health Post,Palapye,NA,Clinic,-22.353739,27.53917,1541,3433
821194-8,Sidilega Private Hospital,Greater Gaborone,NA,Private Hospital,-24.6372227,25.9113084,66432,182706
870919-8,Old Naledi Clinic,Greater Gaborone,NA,Clinic with Maternity,-24.6899,25.8968,42022,132209
730690-5,Hereford Clinic,Kgalagadi south,NA,Clinic with Maternity,-25.473435,23.798291,143,485
893812-8,Draihoek Health Post,Kgalagadi south,NA,Health Post,-25.461261,22.845959,152,338
256008-4,Extension 15  Clinic,Greater Gaborone,NA,Clinic,-24.668447,25.940581,56179,139933
1004633-2,Maleshe Health Post,Kgalagadi south,NA,Health Post,-25.861419,22.430058,186,666
451455-0,Omaweneno Health Post,Kgalagadi south,NA,Health Post,-25.759256,22.566441,468,863
1019252-4,Makopong Clinic,Kgalagadi south,NA,Clinic with Maternity,-25.334374,22.971302,164,327
411725-5,BOFWA,Kanye,NA,Group practice,-24.980392,25.305358,20728,33910
571710-3,Mmopane  Health Post,Kweneng East,NA,Health Post,-24.5782,25.8679,53733,155352
395933-5,Tsabong Clinic,Kgalagadi south,NA,Clinic,-25.999835,22.407814,2625,3894
352619-1,Middlepits Clinic,Kgalagadi south,NA,Clinic with Maternity,-26.6623911,21.8771347,241,478
936040-5,Gakhibane Health Post,Kgalagadi south,NA,Health Post,-26.712873,21.768454,145,432
440145-1,Matshwane Clinic,Ngami,NA,Clinic,-20.033528,23.44779,7890,21892
617724-0,Shorobe Clinic,Ngami,NA,Clinic with Maternity,-19.766877,23.673459,554,1452
445141-5,Maubelo Health Post,Kgalagadi south,NA,Health Post,-26.074988,22.377282,1006,3570
1018376-2,Khuis Health Post,Kgalagadi south,NA,Health Post,-26.656388,21.839379,205,574
669638-9,Kolonkwaneng Health Post,Kgalagadi south,NA,Health Post,-26.64279,21.995955,125,320
428747-0,Jackalas 1 Health  Post,North East,NA,Health Post,-20.5720186,27.6986061,1896,3965
496348-4,Kgari  Health  Post,North East,NA,Health Post,-20.583607,27.609211,1470,4853
469135-8,Gungwe Health Post,North East,NA,Health Post,-20.493991,27.377892,636,2034
762953-8,Tsau Clinic,Ngami,NA,Clinic with Maternity,-20.168088,22.456916,342,744
338699-2,Kudumatse Health Post,Mahalapye,NA,Health Post,-23.40792,27.145492,1136,2000
755644-2,Baitiredi Clinic,Mahalapye,NA,Clinic,-23.09403,26.82326,13679,20661
442946-0,Phuthadikobo Clinic,Kweneng East,NA,Clinic,-24.377063,25.545013,42998,63873
609449-4,Maun BDF Clinic,Ngami,NA,Clinic,-19.967681,23.45143,11444,24367
604111-5,Thito Health Post,Ngami,NA,Health Post,-20.012341,23.406344,13020,22141
1060319-9,Chanoga Health Post,Ngami,NA,Health Post,-20.166295,23.685811,1235,2556
940107-6,Bonwapitse Health Post,Mahalapye,NA,Health Post,-23.076863,26.703568,950,4523
799821-4,Shadishadi Health  Post,Kweneng East,NA,Health Post,-23.478391,25.668309,2852,10930
693957-3,Boswelakoko Clinic,Kweneng East,NA,Clinic,-24.394575,25.496766,17882,53804
943273-3,Hatsalatladi Health Post,Kweneng East,NA,Health Post,-24.138363,25.594493,4945,13195
902553-7,Tsonyane Health Post,Jwaneng,NA,Health Post,-24.86295,24.83082,162,1667
188683-7,Mogonono Health Post,Kweneng East,NA,Health Post,-24.257886,25.544507,3493,15311
782241-4,Borakalalo Clinic,Kweneng East,NA,Clinic,-24.408656,25.494324,10910,51061
139849-4,Gakuto Health Post,Kweneng East,NA,Health Post,-24.471308,25.787948,6427,44947
236213-5,Kopong Clinic,Kweneng East,NA,Clinic,-24.472472,25.890262,20014,43375
722327-4,Kgope Health Post,Kweneng East,NA,Health Post,-24.310733,25.912819,3899,25926
357664-2,Mmanoko Health Post,Kweneng East,NA,Health Post,-24.475264,25.664532,3031,12018
169155-9,SHAA\Bosele Health Post,Ghanzi,NA,Health Post,-21.695754,21.643096,2036,2684
304722-2,Morama Clinic,Ghanzi,NA,Clinic,-21.7084,21.656839,2038,2709
463023-2,Broadhurst Pharmacy,Greater Gaborone,NA,Individual practitioner,-24.630897,25.946547,55213,165920
390050-3,Gantsi Clinic,Ghanzi,NA,Clinic,-21.704153,21.643279,2019,2685
972813-0,Lefhoko Health Post,Jwaneng,NA,Health Post,-24.834332,24.669887,180,620
933244-6,Lekgwapeng Health  Post,Kweneng East,NA,Health Post,-24.393139,25.475557,8015,43606
969643-6,Mmatseta Health Post,Kweneng East,NA,Health Post,-24.513031,25.865234,23076,97840
728666-9,Magokotswane  Health Post,Kweneng East,NA,Health Post,-24.399791,25.572679,36362,61798
657606-0,Mokowana /Mosweu Health Post,Palapye,NA,Clinic,-22.650395,27.639305,1951,7538
377230-8,Kachikau Clinic,Chobe,NA,Clinic with Maternity,-18.153897,24.50426,876,1499
283972-8,Kazungula Health Post,Chobe,NA,Health Post,-17.80326,25.237315,3407,6258
807923-8,Kavimba Clinic,Chobe,NA,Clinic,-18.07549,24.58428,664,1332
833536-6,Kasane Health Post,Chobe,NA,Health Post,-17.799302,25.153586,2955,5053
763910-7,Mahetlwe Health Post,Kweneng East,NA,Health Post,-24.236532,25.6739,5319,16904
918103-3,Julia Molefhe Clinic,Greater Gaborone,NA,Clinic,-24.6489,25.8672,56950,162336
206797-3,Letoreng Health Post,Mahalapye,NA,Health Post,-23.158201,27.529976,1166,3400
493151-5,Lephepe Clinic,Kweneng East,NA,Clinic with Maternity,-23.357654,25.854058,4474,7918
517133-5,Broadhurst I Clinic,Greater Gaborone,NA,Clinic,-24.6365,25.9226,64429,180068
371418-5,Broadhurst II Clinic,Greater Gaborone,NA,Clinic,-24.628,25.9432,55391,171241
678455-7,Kagiso Clinic,Phikwe,NA,Clinic,-21.985697,27.82218,42023,56063
478977-2,Sebele Clinic,Greater Gaborone,NA,Clinic,-24.5882,25.9394,44048,162113
671504-9,Extension II  Clinic,Greater Gaborone,NA,Clinic,-24.6596296,25.922958,63051,156809
190567-8,Bontleng Clinic,Greater Gaborone,NA,Clinic,-24.6649,25.9066,60791,157579
218760-7,Broadhurst Traditional Area Clinic,Greater Gaborone,NA,Clinic,-24.643155,25.923326,65372,173417
809716-4,Extension 14 Clinic,Greater Gaborone,NA,Clinic,-24.677469,25.907047,52599,146554
155318-9,Kgatelopele/Block 8 Clinic,Greater Gaborone,NA,Clinic,-24.6063,25.914,53487,190015
991139-7,Tlokweng Main Clinic,Greater Gaborone,NA,Clinic,-24.667312,25.957463,50986,128263
521011-7,Mochudi 2  Clinic,Kgatleng,NA,Clinic,-24.373852,26.161209,18108,38027
142959-6,Boseja 1  Clinic,Kgatleng,NA,Clinic,-24.407313,26.15942,18716,38695
653316-0,Makakatlela  Clinic,Kgatleng,NA,Clinic,-24.3598,26.139,15056,40734
100051-2,Senyawe Health Post,North East,NA,Health Post,-20.765185,27.69086,806,3752
550673-8,Tshesebe Clinic,North East,NA,Health Post,-20.726976,27.582452,3165,5467
159292-2,Tsamaya Clinic,North East,NA,Clinic with Maternity,-20.836992,27.627205,3352,6213
134033-0,Phaphane  Clinic,Kgatleng,NA,Clinic,-24.398301,26.105647,21847,48381
933228-9,Mmokolodi Clinic,Kweneng East,NA,Clinic,-24.7082,25.808,9129,52907
118883-8,Mochudi 1  Clinic,Kgatleng,NA,Clinic,-24.396106,26.143023,22620,42853
187595-4,Moreomabele Health Post,Palapye,NA,Health Post,-22.5446618,27.1057375,15513,22334
503641-3,Morwa  Clinic,Kgatleng,NA,Clinic,-24.423139,26.085817,17386,46224
674502-0,Sedibeng Health Post,Goodhope,NA,Health Post,-25.63991,25.13463,706,2127
422403-6,Kgosing Clinic,Kweneng East,NA,Clinic,-24.408535,25.515755,22985,57550
952729-2,Ditshegwane Clinic,Kweneng West,NA,Clinic,-24.167028,24.960983,357,1283
371326-0,Modipane Health Post,Kgatleng,NA,Health Post,-24.626432,26.125523,8982,18766
169913-1,Boseja 2  Clinic,Kgatleng,NA,Clinic,-24.421434,26.138476,17298,43211
375485-0,Dikwididi Health Post,Kgatleng,NA,Health Post,-24.593722,26.218878,993,5543
325329-1,Molepolole Council Clinic,Kweneng East,NA,Clinic,-24.401672,25.513328,26271,57935
849220-9,Makgophana Health Post,Kgatleng,NA,Health Post,-24.389843,26.180225,15659,31512
757017-9,Rasesa  Clinic,Kgatleng,NA,Clinic,-24.369796,26.080646,13952,45201
121018-6,Malolwane  Clinic,Kgatleng,NA,Clinic,-24.535,26.4743,2221,3821
178427-1,Matebele Health Post,Kgatleng,NA,Health Post,-24.53731,26.040149,18596,50834
119826-6,Pilane Health Post,Kgatleng,NA,Health Post,-24.405707,26.077408,19489,46061
143993-4,Dikhukhung Health Post,Goodhope,NA,Health Post,-25.81329,24.799131,527,1350
760197-4,Robelela Health Post,Phikwe,NA,Health Post,-21.59006,27.984824,862,1740
193195-5,Mabeleng Health Post,Bobirwa,NA,Health Post,-21.982331,28.43473404,4294,6992
326823-2,Khekhenye Health Post,Kweneng West,NA,Health Post,-24.057189,23.374754,312,754
544933-5,Borotsi Clinic,Bobirwa,NA,Clinic,-21.963522,28.418128,4427,6944
878856-4,Tobane Health Post,Phikwe,NA,Health Post,-21.904243,28.043809,722,1659
385056-7,Makunda Health Post,Charleshill,NA,Health Post,-22.388370698396095,20.121629393428208,259,717
933031-7,Chobokwane Health Post,Charleshill,NA,Health Post,-22.15509568347305,21.209785122422357,183,517
233523-0,Metsimantsho Health Post,Charleshill,NA,Health Post,-23.15197466334916,20.82680818358962,173,477
858271-0,Mmathubudukwane  Clinic,Kgatleng,NA,Clinic with Maternity,-24.601173,26.433612,2399,6287
635660-4,Oliphant's Drift  Clinic,Kgatleng,NA,Clinic with Maternity,-24.187878,26.862592,733,1512
348819-4,Bere Health Post,Ghanzi,NA,Health Post,-22.821428,21.873788,136,340
292794-5,Gasita Clinic,Kanye,NA,Clinic with Maternity,-25.105312,24.876335,155,740
868940-8,Oodi  Clinic,Kgatleng,NA,Clinic with Maternity,-24.580794,26.043735,20027,65250
273439-0,Kole Clinic,Charleshill,NA,Clinic,-22.996968052857145,20.1925520663524,234,535
431904-2,Nyangabgwe Hospital,Greater Francistown,NA,Referral Hospital,-21.187828,27.536341,67553,124725
797444-7,Chemist At Your Service,South East,NA,Individual practitioner,-24.627124875498563,25.935578143559468,57762,178772
811879-6,Mafitlhakgosi Clinic,Greater Gaborone,NA,Clinic with Maternity,-24.655639,25.970601,46264,126978
431094-2,Mahotshwane Health Post,Mabutsane,NA,Health Post,-24.417175,24.223076,37,139
848251-5,St Josephs Mission Clinic,Greater Gaborone,NA,Clinic,-24.7167,25.8742,18388,87134
287388-3,Palapye Primary Hospital,Palapye,NA,Primary Hospital,-22.552184,27.131304,13131,21501
326771-3,Sekondomboro Health Post,Okavango,NA,Health Post,-18.406188,22.068442,409,1318
